course_section_id,course_id,course_section_status,max_enrollment,delivery_mode
24025,328338,active,0,FaceToFace
129082,181030,active,0,FaceToFace
86989,221746,active,0,FaceToFace
141370,196498,active,0,FaceToFace
33290,299678,active,0,FaceToFace
95821,324621,,0,FaceToFace
44323,168786,active,0,FaceToFace
164209,284613,active,0,FaceToFace
9028,263782,active,0,FaceToFace
156369,187414,active,0,FaceToFace
66579,196433,active,0,FaceToFace
51427,315966,active,0,FaceToFace
91619,273598,active,0,FaceToFace
38509,254298,active,0,FaceToFace
191648,351672,active,0,FaceToFace
151475,192042,active,0,FaceToFace
188172,350797,active,0,FaceToFace
52975,271942,,0,FaceToFace
10681,265765,active,0,FaceToFace
193915,353920,active,0,FaceToFace
75540,241346,active,0,FaceToFace
55051,320482,active,0,FaceToFace
158302,340865,active,0,FaceToFace
78663,257519,active,0,FaceToFace
5543,259469,active,0,FaceToFace
52196,164010,active,0,FaceToFace
156927,197209,active,0,FaceToFace
155502,219236,active,0,FaceToFace
192953,347724,active,0,FaceToFace
157954,215762,active,0,FaceToFace
159049,293823,active,0,FaceToFace
56927,230829,active,0,FaceToFace
196814,351556,active,0,FaceToFace
157455,253108,active,0,FaceToFace
49556,175201,active,0,FaceToFace
150621,175778,,0,FaceToFace
153060,267241,active,0,FaceToFace
194227,348989,active,0,FaceToFace
158760,198714,active,0,FaceToFace
59518,279840,active,0,FaceToFace
155604,267063,active,0,FaceToFace
64878,194385,active,0,FaceToFace
52145,224747,active,0,FaceToFace
193138,353142,active,0,FaceToFace
190914,350905,active,0,FaceToFace
191643,356885,active,0,FaceToFace
150311,262725,active,0,FaceToFace
190113,352721,,0,FaceToFace
29795,243492,active,0,FaceToFace
131245,323679,active,0,FaceToFace
66118,287942,active,0,FaceToFace
103147,195572,active,0,FaceToFace
8156,170190,,0,FaceToFace
75825,299802,active,0,FaceToFace
154923,255095,active,0,FaceToFace
44094,307103,active,0,FaceToFace
90353,318015,active,0,FaceToFace
97315,326374,active,0,FaceToFace
1105,161437,active,0,FaceToFace
87934,315051,active,0,FaceToFace
87271,222102,active,0,FaceToFace
19669,323002,active,0,FaceToFace
152439,209605,active,0,FaceToFace
57439,185010,active,0,FaceToFace
82707,308478,active,0,FaceToFace
151059,322534,active,0,FaceToFace
155421,171672,active,0,FaceToFace
154859,161410,,0,FaceToFace
111977,285149,active,0,FaceToFace
40946,303117,active,0,FaceToFace
56363,230117,active,0,FaceToFace
153914,190394,active,0,FaceToFace
55649,229199,active,0,FaceToFace
147692,296096,active,0,FaceToFace
158349,314864,,0,FaceToFace
194656,357279,,0,FaceToFace
154907,208738,active,0,FaceToFace
152429,221443,active,0,FaceToFace
195255,347362,active,0,FaceToFace
24109,190342,active,0,FaceToFace
80200,166767,active,0,FaceToFace
75971,208028,active,0,FaceToFace
156791,195192,active,0,FaceToFace
194721,346832,,0,FaceToFace
159892,249624,active,0,FaceToFace
156999,290365,,0,FaceToFace
152213,297428,active,0,FaceToFace
82667,262441,,0,FaceToFace
47458,265160,active,0,FaceToFace
62092,190864,active,0,FaceToFace
59673,280031,active,0,FaceToFace
25545,238335,active,0,FaceToFace
150745,178268,active,0,FaceToFace
94828,185119,,0,FaceToFace
155466,172270,active,0,FaceToFace
153429,274221,,0,FaceToFace
158304,175819,active,0,FaceToFace
49797,175525,active,0,FaceToFace
92991,321129,active,0,FaceToFace
65892,287625,,0,FaceToFace
142568,197894,active,0,FaceToFace
157117,247076,,0,FaceToFace
159156,282715,active,0,FaceToFace
129065,319455,active,0,FaceToFace
146799,341107,,0,FaceToFace
7715,169647,active,0,FaceToFace
175057,227222,active,0,FaceToFace
94791,231463,,0,FaceToFace
125136,222472,active,0,FaceToFace
34565,218956,active,0,FaceToFace
156495,189817,active,0,FaceToFace
63012,191991,active,0,FaceToFace
195990,355953,active,0,FaceToFace
146723,248989,,0,FaceToFace
9455,218053,active,0,FaceToFace
64761,286269,active,0,FaceToFace
98890,282395,,0,FaceToFace
129699,181817,active,0,FaceToFace
179913,263505,active,0,FaceToFace
121211,217613,,0,FaceToFace
174770,178823,active,0,FaceToFace
55410,228887,active,0,FaceToFace
154449,245846,active,0,FaceToFace
150276,215865,active,0,FaceToFace
64768,286275,,0,FaceToFace
80552,305783,active,0,FaceToFace
157472,207336,active,0,FaceToFace
150274,215776,active,0,FaceToFace
193395,350793,active,0,FaceToFace
76579,162387,,0,FaceToFace
89637,271192,active,0,FaceToFace
158196,312305,active,0,FaceToFace
90713,226302,,0,FaceToFace
153420,320021,active,0,FaceToFace
112810,299428,active,0,FaceToFace
160034,206353,active,0,FaceToFace
156311,186425,active,0,FaceToFace
117196,166359,,0,FaceToFace
130506,229251,active,0,FaceToFace
101648,331700,,0,FaceToFace
149872,300601,active,0,FaceToFace
54706,320037,active,0,FaceToFace
79978,213054,,0,FaceToFace
5466,213309,active,0,FaceToFace
195185,352553,,0,FaceToFace
33438,294005,active,0,FaceToFace
194466,349210,active,0,FaceToFace
51738,224248,,0,FaceToFace
13032,314612,,0,FaceToFace
156794,333227,active,0,FaceToFace
155475,264970,active,0,FaceToFace
33073,201529,active,0,FaceToFace
49382,313423,,0,FaceToFace
155844,225252,active,0,FaceToFace
86368,267165,active,0,FaceToFace
104516,197267,,0,FaceToFace
110363,342538,active,0,FaceToFace
152620,166694,active,0,FaceToFace
146075,248162,active,0,FaceToFace
23491,189603,active,0,FaceToFace
194193,354180,,0,FaceToFace
149968,210606,active,0,FaceToFace
71584,294625,active,0,FaceToFace
159535,243348,active,0,FaceToFace
154367,290691,,0,FaceToFace
42508,213110,active,0,FaceToFace
90421,318092,,0,FaceToFace
156492,281903,active,0,FaceToFace
195797,353125,active,0,FaceToFace
115229,210487,active,0,FaceToFace
152867,171311,active,0,FaceToFace
116713,339633,active,0,FaceToFace
19319,276551,,0,FaceToFace
705,160921,active,0,FaceToFace
109106,341015,active,0,FaceToFace
151478,238277,active,0,FaceToFace
151108,323395,active,0,FaceToFace
150398,264544,active,0,FaceToFace
26196,239163,active,0,FaceToFace
88538,315776,active,0,FaceToFace
150244,261608,active,0,FaceToFace
63315,192353,active,0,FaceToFace
156487,235963,,0,FaceToFace
69828,246546,active,0,FaceToFace
29736,179961,active,0,FaceToFace
194190,348962,active,0,FaceToFace
157814,167027,active,0,FaceToFace
70573,273854,active,0,FaceToFace
158806,322672,active,0,FaceToFace
156379,233919,active,0,FaceToFace
160396,209402,active,0,FaceToFace
159545,243486,active,0,FaceToFace
155804,316645,active,0,FaceToFace
154118,332064,active,0,FaceToFace
67484,243587,,0,FaceToFace
53837,272986,active,0,FaceToFace
191190,353815,,0,FaceToFace
145412,339354,active,0,FaceToFace
134604,280148,,0,FaceToFace
15089,317192,active,0,FaceToFace
7239,215371,active,0,FaceToFace
151746,197125,active,0,FaceToFace
32158,200349,active,0,FaceToFace
151285,235087,active,0,FaceToFace
69700,292352,active,0,FaceToFace
56094,229733,active,0,FaceToFace
29802,335483,active,0,FaceToFace
109107,294946,active,0,FaceToFace
157707,303678,active,0,FaceToFace
149856,161976,active,0,FaceToFace
53700,318795,active,0,FaceToFace
189130,357005,,0,FaceToFace
49855,221838,active,0,FaceToFace
156009,273828,,0,FaceToFace
12351,174413,active,0,FaceToFace
153697,186685,active,0,FaceToFace
157500,161287,active,0,FaceToFace
13682,177004,active,0,FaceToFace
139774,240589,,0,FaceToFace
95618,324399,active,0,FaceToFace
155138,305114,active,0,FaceToFace
156334,233107,,0,FaceToFace
94109,184179,,0,FaceToFace
139406,240167,active,0,FaceToFace
170117,328941,active,0,FaceToFace
113868,300712,active,0,FaceToFace
44120,214916,active,0,FaceToFace
60709,189133,active,0,FaceToFace
194183,351579,active,0,FaceToFace
149995,303125,,0,FaceToFace
116744,165803,,0,FaceToFace
127345,178856,active,0,FaceToFace
109162,341092,active,0,FaceToFace
116412,211959,active,0,FaceToFace
53515,180092,active,0,FaceToFace
151336,327748,active,0,FaceToFace
28137,287434,active,0,FaceToFace
150741,270647,,0,FaceToFace
154728,251210,active,0,FaceToFace
39596,209471,,0,FaceToFace
83588,263604,active,0,FaceToFace
27567,240768,active,0,FaceToFace
127684,225664,active,0,FaceToFace
82434,218956,active,0,FaceToFace
129673,181793,active,0,FaceToFace
51833,224355,active,0,FaceToFace
6083,306121,active,0,FaceToFace
67724,335916,,0,FaceToFace
187242,355057,active,0,FaceToFace
14173,316047,active,0,FaceToFace
159369,194501,active,0,FaceToFace
60933,273344,active,0,FaceToFace
14282,316164,active,0,FaceToFace
60729,328074,active,0,FaceToFace
9549,218173,active,0,FaceToFace
137142,329329,active,0,FaceToFace
154717,296934,active,0,FaceToFace
191774,354386,active,0,FaceToFace
162870,228680,active,0,FaceToFace
43658,260561,active,0,FaceToFace
153458,274831,active,0,FaceToFace
56327,183641,active,0,FaceToFace
189336,354576,active,0,FaceToFace
21309,278950,active,0,FaceToFace
88519,177306,active,0,FaceToFace
154302,243568,,0,FaceToFace
68830,245252,active,0,FaceToFace
159515,335162,,0,FaceToFace
81843,307414,active,0,FaceToFace
194947,347066,active,0,FaceToFace
95499,186027,active,0,FaceToFace
129736,181860,active,0,FaceToFace
13025,291373,active,0,FaceToFace
159216,191816,active,0,FaceToFace
110559,250810,active,0,FaceToFace
101145,331092,,0,FaceToFace
133692,233136,,0,FaceToFace
88137,176891,active,0,FaceToFace
153839,235461,active,0,FaceToFace
158503,225890,,0,FaceToFace
8030,262567,active,0,FaceToFace
115581,210959,,0,FaceToFace
85017,172940,,0,FaceToFace
28165,333415,active,0,FaceToFace
156977,290039,active,0,FaceToFace
144104,160439,active,0,FaceToFace
158219,312693,active,0,FaceToFace
136837,328949,active,0,FaceToFace
117209,304859,active,0,FaceToFace
158640,181301,active,0,FaceToFace
151131,323793,active,0,FaceToFace
193890,348640,,0,FaceToFace
101697,239918,active,0,FaceToFace
152818,216831,active,0,FaceToFace
158633,181197,active,0,FaceToFace
132491,252506,active,0,FaceToFace
113830,300670,,0,FaceToFace
133403,232810,active,0,FaceToFace
70485,339258,,0,FaceToFace
47033,310689,active,0,FaceToFace
155109,212558,,0,FaceToFace
151785,289977,active,0,FaceToFace
157724,340546,active,0,FaceToFace
194470,357089,active,0,FaceToFace
155941,180518,,0,FaceToFace
70909,201823,active,0,FaceToFace
106948,338303,active,0,FaceToFace
65426,287079,active,0,FaceToFace
31622,291809,active,0,FaceToFace
187698,352907,active,0,FaceToFace
5416,259298,active,0,FaceToFace
154770,252053,active,0,FaceToFace
154818,325176,active,0,FaceToFace
75916,161524,active,0,FaceToFace
189244,357143,active,0,FaceToFace
118725,214633,active,0,FaceToFace
153952,283192,active,0,FaceToFace
100907,238980,active,0,FaceToFace
139196,193791,active,0,FaceToFace
57160,184672,active,0,FaceToFace
158874,231852,active,0,FaceToFace
158988,297501,active,0,FaceToFace
45299,308517,active,0,FaceToFace
90363,225912,active,0,FaceToFace
41414,165249,active,0,FaceToFace
146478,248641,active,0,FaceToFace
155705,269026,active,0,FaceToFace
6799,261054,active,0,FaceToFace
151326,281589,active,0,FaceToFace
30273,336094,active,0,FaceToFace
141085,288179,active,0,FaceToFace
151127,312717,active,0,FaceToFace
195467,355452,active,0,FaceToFace
44618,307720,active,0,FaceToFace
38562,203984,active,0,FaceToFace
89837,178874,active,0,FaceToFace
60976,235734,active,0,FaceToFace
192394,355002,active,0,FaceToFace
189851,355910,active,0,FaceToFace
112046,252619,active,0,FaceToFace
106140,291373,active,0,FaceToFace
113685,254670,,0,FaceToFace
22404,326324,,0,FaceToFace
64064,285390,active,0,FaceToFace
159876,203465,active,0,FaceToFace
77958,210658,active,0,FaceToFace
195335,352691,active,0,FaceToFace
159323,297951,active,0,FaceToFace
152204,297209,active,0,FaceToFace
113379,162935,active,0,FaceToFace
66462,288342,active,0,FaceToFace
85951,266610,,0,FaceToFace
17535,320276,active,0,FaceToFace
75844,207868,active,0,FaceToFace
81258,306684,active,0,FaceToFace
129619,181724,active,0,FaceToFace
50817,269243,,0,FaceToFace
105252,198143,active,0,FaceToFace
105312,244281,active,0,FaceToFace
109366,295270,active,0,FaceToFace
152183,250843,active,0,FaceToFace
119028,307174,active,0,FaceToFace
53592,226539,active,0,FaceToFace
41157,303405,active,0,FaceToFace
123558,266781,active,0,FaceToFace
158441,178250,,0,FaceToFace
35084,250067,,0,FaceToFace
148782,297454,active,0,FaceToFace
152531,303455,active,0,FaceToFace
55332,182372,,0,FaceToFace
195157,349913,active,0,FaceToFace
45774,216871,active,0,FaceToFace
154034,192510,active,0,FaceToFace
157214,340939,active,0,FaceToFace
150190,306631,active,0,FaceToFace
191756,354376,active,0,FaceToFace
187806,347787,active,0,FaceToFace
166929,305216,active,0,FaceToFace
100987,284946,active,0,FaceToFace
7761,169712,active,0,FaceToFace
67540,197648,active,0,FaceToFace
137847,238307,active,0,FaceToFace
47879,173230,active,0,FaceToFace
153323,318179,active,0,FaceToFace
16482,226842,active,0,FaceToFace
3261,210581,,0,FaceToFace
191508,351532,active,0,FaceToFace
27004,286033,active,0,FaceToFace
154370,244686,active,0,FaceToFace
150115,213196,,0,FaceToFace
154909,300724,active,0,FaceToFace
1793,162278,active,0,FaceToFace
35527,250562,active,0,FaceToFace
154896,254657,active,0,FaceToFace
192158,349518,active,0,FaceToFace
108538,202298,active,0,FaceToFace
159741,247230,active,0,FaceToFace
80298,259518,,0,FaceToFace
144058,337784,active,0,FaceToFace
51141,269658,active,0,FaceToFace
109043,294861,active,0,FaceToFace
136555,282612,,0,FaceToFace
192623,352633,,0,FaceToFace
142782,244204,active,0,FaceToFace
35183,230829,active,0,FaceToFace
149918,209678,active,0,FaceToFace
68855,245277,active,0,FaceToFace
116012,164865,active,0,FaceToFace
158220,266739,active,0,FaceToFace
191529,348905,active,0,FaceToFace
129958,320572,active,0,FaceToFace
183530,197956,active,0,FaceToFace
143189,198664,active,0,FaceToFace
68193,290525,,0,FaceToFace
151827,336759,,0,FaceToFace
159546,243504,active,0,FaceToFace
154576,218507,active,0,FaceToFace
196269,353617,active,0,FaceToFace
71483,202540,active,0,FaceToFace
101139,285148,active,0,FaceToFace
64818,240419,active,0,FaceToFace
172086,297558,active,0,FaceToFace
189044,349069,,0,FaceToFace
197315,357315,,0,FaceToFace
150708,223911,active,0,FaceToFace
193382,353427,active,0,FaceToFace
154990,256381,active,0,FaceToFace
125591,269269,active,0,FaceToFace
152091,249466,active,0,FaceToFace
148613,251288,active,0,FaceToFace
150237,282676,active,0,FaceToFace
157876,306711,active,0,FaceToFace
159431,287851,active,0,FaceToFace
17274,181450,active,0,FaceToFace
155542,219969,active,0,FaceToFace
192607,350014,active,0,FaceToFace
157028,198856,active,0,FaceToFace
151845,245212,active,0,FaceToFace
134864,326465,active,0,FaceToFace
83286,216972,active,0,FaceToFace
159006,187768,active,0,FaceToFace
154595,340546,active,0,FaceToFace
157588,301649,active,0,FaceToFace
150195,260651,active,0,FaceToFace
87325,268379,active,0,FaceToFace
126306,270126,active,0,FaceToFace
159873,249440,active,0,FaceToFace
158572,226733,active,0,FaceToFace
109992,250140,active,0,FaceToFace
159194,329568,,0,FaceToFace
150587,313523,active,0,FaceToFace
159289,239306,,0,FaceToFace
97802,235133,active,0,FaceToFace
158541,226391,active,0,FaceToFace
151200,187250,active,0,FaceToFace
159181,237412,active,0,FaceToFace
168054,221633,active,0,FaceToFace
45755,170555,active,0,FaceToFace
37093,298516,active,0,FaceToFace
158589,273159,active,0,FaceToFace
19141,322281,active,0,FaceToFace
55683,229237,active,0,FaceToFace
193832,353852,active,0,FaceToFace
704,160920,active,0,FaceToFace
114931,163571,active,0,FaceToFace
156462,327245,active,0,FaceToFace
157311,250688,active,0,FaceToFace
158054,309874,active,0,FaceToFace
150474,173266,active,0,FaceToFace
151988,293823,active,0,FaceToFace
113298,208090,active,0,FaceToFace
57335,277206,active,0,FaceToFace
153555,184098,active,0,FaceToFace
154386,244965,active,0,FaceToFace
151244,326203,active,0,FaceToFace
152909,264605,active,0,FaceToFace
58533,324683,,0,FaceToFace
153020,266182,active,0,FaceToFace
56845,230727,,0,FaceToFace
5869,259903,active,0,FaceToFace
35238,296164,active,0,FaceToFace
153097,313945,active,0,FaceToFace
122417,311367,active,0,FaceToFace
122704,219429,active,0,FaceToFace
187749,355611,active,0,FaceToFace
152324,253565,active,0,FaceToFace
191147,353777,active,0,FaceToFace
43726,168093,active,0,FaceToFace
140104,286970,active,0,FaceToFace
18777,321862,active,0,FaceToFace
166350,254894,active,0,FaceToFace
139454,286137,active,0,FaceToFace
155369,309285,active,0,FaceToFace
40934,257199,,0,FaceToFace
110993,297249,active,0,FaceToFace
37396,298865,active,0,FaceToFace
43028,305743,active,0,FaceToFace
59281,233668,active,0,FaceToFace
154978,256173,active,0,FaceToFace
44060,261034,active,0,FaceToFace
103533,334047,active,0,FaceToFace
152464,209997,active,0,FaceToFace
194351,356955,,0,FaceToFace
158686,182271,active,0,FaceToFace
50012,175783,,0,FaceToFace
51513,177613,active,0,FaceToFace
191497,354114,active,0,FaceToFace
61205,327855,,0,FaceToFace
11826,267251,,0,FaceToFace
92150,181723,active,0,FaceToFace
156911,334964,active,0,FaceToFace
119793,262106,active,0,FaceToFace
152615,305117,active,0,FaceToFace
154487,338602,,0,FaceToFace
31823,246020,active,0,FaceToFace
151789,243986,active,0,FaceToFace
137598,187049,active,0,FaceToFace
158336,176332,active,0,FaceToFace
111219,251581,active,0,FaceToFace
157166,202049,active,0,FaceToFace
157733,304046,active,0,FaceToFace
157696,303540,active,0,FaceToFace
33415,201927,active,0,FaceToFace
197186,349288,active,0,FaceToFace
155846,317536,active,0,FaceToFace
25013,329525,,0,FaceToFace
79062,258019,,0,FaceToFace
159079,235351,,0,FaceToFace
12125,221413,active,0,FaceToFace
151198,279377,active,0,FaceToFace
1185,254086,,0,FaceToFace
159513,182552,active,0,FaceToFace
153478,229132,,0,FaceToFace
197531,357536,active,0,FaceToFace
150521,220217,active,0,FaceToFace
109031,300590,active,0,FaceToFace
155076,257879,,0,FaceToFace
169009,182248,active,0,FaceToFace
150648,268731,active,0,FaceToFace
113444,300239,active,0,FaceToFace
151968,247448,active,0,FaceToFace
148025,296521,active,0,FaceToFace
42706,259413,,0,FaceToFace
151321,327450,active,0,FaceToFace
56519,276297,,0,FaceToFace
105348,336343,active,0,FaceToFace
166069,298743,active,0,FaceToFace
151985,293719,active,0,FaceToFace
123911,167369,active,0,FaceToFace
152077,295290,,0,FaceToFace
159091,235624,active,0,FaceToFace
9668,310599,active,0,FaceToFace
41031,303207,active,0,FaceToFace
157420,206289,active,0,FaceToFace
